,nama_motor,lokasi,harga,kapasitas_mesin,tahun,transmisi,kilometer,merk
2349,Yamaha Aerox 155 Vva,1,24500000.0,125,2018.0,3,4,3
2350,Yamaha Aerox 155 Vva,2,24500000.0,125,2018.0,3,4,3
2351,Yamaha Aerox 155 Vva,2,23500000.0,125,2018.0,3,4,3
2352,Kawasaki New Z250 Sl,4,41000000.0,250,2018.0,3,3,3
2353,Kawasaki Ninja 250 Fi,2,38000000.0,250,2021.0,3,5,3
2354,Kawasaki Ninja 250 Abs Se,1,38500000.0,250,2016.0,3,4,3
2355,Yamaha Aerox 155 Vva,1,23500000.0,125,2019.0,3,5,3
2356,Yamaha Aerox 155 Vva,2,24500000.0,155,2019.0,3,4,3
2357,Kawasaki Ninja 250 Abs Se,1,38500000.0,250,2016.0,3,4,3
2358,Kawasaki W 175 Cafe,5,24500000.0,175,2019.0,3,2,3
2359,Kawasaki Ninja Zx 25 R,4,115000000.0,250,2021.0,3,3,3
2360,Yamaha Aerox 155 Vva,2,24500000.0,125,2018.0,3,4,3
2361,Yamaha Aerox 155 Vva,2,23500000.0,155,2019.0,3,5,3
2362,Kawasaki Klx 150,8,24500000.0,150,2017.0,3,5,3
2363,Kawasaki W175 Se,5,23800000.0,175,2018.0,3,4,3
2364,Kawasaki Ninja 250 Abs Se,1,38500000.0,250,2016.0,3,4,3
2365,Kawasaki Klx 150 G,4,24500000.0,150,2019.0,3,3,3
2366,Yamaha Nmax Abs,1,24500000.0,155,2018.0,3,5,3
2367,Yamaha Aerox 155 Vva,2,23500000.0,155,2018.0,3,4,3
2368,Yamaha Aerox 155 Vva,2,24500000.0,125,2018.0,3,5,3
2369,Yamaha Aerox 155 Vva,1,23500000.0,155,2018.0,3,4,3
2370,Yamaha Aerox 155 Vva,1,23500000.0,125,2019.0,3,5,3
2371,Kawasaki Ninja 250 Abs Se,5,52400000.0,110,2018.0,3,4,3
2372,Yamaha Aerox 155 Vva,1,23500000.0,125,2019.0,3,5,3
2373,Yamaha Nmax Abs,2,24500000.0,125,2019.0,3,4,3
2374,Kawasaki New Z250 Sl,4,41000000.0,250,2018.0,3,3,3
2375,Yamaha Aerox 155 Vva,2,24500000.0,155,2018.0,3,4,3
2376,Kawasaki New Z250 Sl,4,41000000.0,250,2018.0,3,3,3
2377,Kawasaki Ninja Zx 25 R,4,115000000.0,250,2021.0,3,3,3
2378,Yamaha Nmax Abs,2,23500000.0,125,2018.0,3,4,3
2379,Yamaha Nmax Abs,2,23500000.0,155,2018.0,3,4,3
2380,Kawasaki Ninja 250 Abs Fi,5,55500000.0,250,2018.0,3,4,3
2381,Kawasaki Klx 150,1,23500000.0,150,2017.0,3,4,3
2382,Kawasaki Klx 150 Bf Se,5,30700000.0,125,2019.0,3,4,3
2383,Yamaha Aerox 155 Vva,1,23500000.0,125,2019.0,3,4,3
2384,Yamaha Aerox 155 Vva,1,24500000.0,125,2018.0,3,4,3
2385,Yamaha Aerox 155 Vva,2,24500000.0,155,2019.0,3,4,3
2386,Kawasaki D-tracker 150,1,19500000.0,150,2015.0,3,4,3
2387,Yamaha Nmax Abs,1,23500000.0,155,2019.0,3,5,3
2388,Yamaha Nmax Abs,2,23500000.0,125,2018.0,3,4,3
2389,Kawasaki Ninja,2,27500000.0,150,2019.0,3,4,3
2390,Kawasaki W 175 Cafe,3,23600000.0,175,2019.0,3,4,3
2391,Kawasaki W 175 Cafe,3,21500000.0,175,2018.0,3,4,3
2392,Yamaha Nmax Abs,2,24500000.0,125,2018.0,3,5,3
2393,Yamaha Aerox 155 Vva,2,23500000.0,155,2019.0,3,5,3
2394,Kawasaki Klx 150,1,23500000.0,150,2017.0,3,4,3
2395,Kawasaki Klx 150,8,24500000.0,150,2017.0,3,5,3
2396,Yamaha Aerox 155 Vva,1,24500000.0,155,2018.0,3,5,3
2397,Kawasaki Ninja 250 Fi,13,50000000.0,250,2018.0,3,1,3
2398,Kawasaki D-tracker 150,1,19500000.0,150,2015.0,3,4,3
2399,Kawasaki Klx 150 Bf Se,5,30700000.0,125,2019.0,3,4,3
2400,Yamaha Aerox 155 Vva,2,24500000.0,125,2018.0,3,5,3
2401,Yamaha Nmax Abs,2,24500000.0,125,2019.0,3,5,3
2402,Yamaha Nmax Abs,1,24500000.0,155,2019.0,3,5,3
2403,Yamaha Aerox 155 Vva,1,24500000.0,155,2018.0,3,5,3
2404,Kawasaki W 175 Cafe,5,24500000.0,175,2019.0,3,2,3
2405,Kawasaki Ninja 250 Abs Fi,5,55500000.0,250,2018.0,3,4,3
2406,Yamaha Nmax Abs,2,23500000.0,125,2019.0,3,4,3
2407,Yamaha Nmax Abs,1,23500000.0,155,2018.0,3,4,3
2408,Kawasaki Ninja R,1,22900000.0,150,2015.0,3,5,3
2409,Kawasaki Ninja 250 Abs Se,1,38500000.0,250,2016.0,3,4,3
2410,Yamaha Aerox 155 Vva,1,23500000.0,125,2019.0,3,4,3
2411,Kawasaki Ninja 250 Abs Se,9,42500000.0,250,2016.0,3,5,3
2412,Kawasaki Ninja R,1,22900000.0,150,2015.0,3,5,3
2413,Yamaha Aerox 155 Vva,1,23500000.0,125,2019.0,3,5,3
2414,Kawasaki Ninja Zx 25 R,4,115000000.0,250,2021.0,3,3,3
2415,Yamaha Nmax Abs,2,24500000.0,155,2019.0,3,4,3
2416,Yamaha Nmax Abs,1,23500000.0,155,2018.0,3,4,3
2417,Kawasaki Ninja 250 Abs Se,1,38500000.0,250,2016.0,3,4,3
2418,Yamaha Nmax Abs,1,23500000.0,155,2019.0,3,4,3
2419,Kawasaki Ninja 250 Fi,1,37500000.0,250,2016.0,3,5,3
2420,Yamaha Nmax Abs,2,23500000.0,155,2019.0,3,4,3
2421,Yamaha Nmax Abs,1,24500000.0,155,2018.0,3,5,3
2422,Yamaha Nmax Abs,2,23500000.0,125,2019.0,3,5,3
2423,Kawasaki Ninja 250 Fi,2,44000000.0,250,2017.0,3,4,3
2424,Yamaha Aerox 155 Vva,1,23500000.0,155,2018.0,3,4,3
2425,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,3,5,3
2426,Kawasaki W175 Se,5,23800000.0,175,2018.0,3,4,3
2427,Kawasaki Ninja 250 Abs Se,1,38500000.0,250,2016.0,3,4,3
2428,Kawasaki Ninja Zx 25 R,4,120500000.0,250,2021.0,3,3,3
2429,Kawasaki Ninja 250 Fi,2,38000000.0,250,2021.0,3,5,3
2430,Kawasaki Klx 150 G,4,23800000.0,150,2019.0,3,3,3
2431,Yamaha Nmax Abs,1,24500000.0,125,2018.0,3,4,3
2432,Kawasaki Ninja 250 Abs Se,5,52400000.0,110,2018.0,3,4,3
2433,Kawasaki W175 Se,5,23600000.0,175,2018.0,3,4,3
2434,Yamaha Aerox 155 Vva,1,24500000.0,155,2018.0,3,4,3
2435,Yamaha Nmax Abs,2,23500000.0,125,2018.0,3,4,3
2436,Yamaha Aerox 155 Vva,2,23500000.0,155,2018.0,3,4,3
2437,Yamaha Aerox 155 Vva,2,24500000.0,155,2019.0,3,5,3
2438,Kawasaki Ninja Rr,10,34500000.0,150,2015.0,3,3,3
2439,Yamaha Aerox 155 Vva,2,24500000.0,125,2018.0,3,5,3
2440,Yamaha Nmax Abs,2,23500000.0,155,2019.0,3,4,3
2441,Yamaha Nmax Abs,1,23500000.0,125,2019.0,3,4,3
2442,Yamaha Aerox 155 Vva,1,23500000.0,155,2018.0,3,4,3
2443,Yamaha Nmax Abs,1,24500000.0,155,2019.0,3,5,3
2444,Yamaha Nmax Abs,1,23500000.0,155,2019.0,3,5,3
2445,Yamaha Nmax Abs,1,24500000.0,155,2019.0,3,5,3
2446,Kawasaki Ninja,2,27500000.0,150,2019.0,3,4,3
2447,Yamaha Aerox 155 Vva,2,24500000.0,125,2019.0,3,5,3
2448,Kawasaki Klx 150,1,23500000.0,150,2017.0,3,4,3
2449,Yamaha Nmax Abs,1,24500000.0,125,2018.0,3,4,3
2450,Yamaha Nmax Abs,1,24500000.0,155,2018.0,3,5,3
2451,Kawasaki D Tracker 150,10,27500000.0,150,2019.0,3,2,3
2452,Kawasaki D-tracker 150 Se,11,27500000.0,150,2017.0,3,4,3
2453,Kawasaki Ninja 250 Fi,1,37500000.0,250,2016.0,3,5,3
2454,Yamaha Nmax Abs,2,23500000.0,155,2019.0,3,4,3
2455,Kawasaki Ninja,2,27500000.0,150,2019.0,3,4,3
2456,Kawasaki W175 Se,5,23800000.0,175,2018.0,3,4,3
2457,Yamaha Aerox 155 Vva,1,23500000.0,155,2018.0,3,4,3
2458,Yamaha Aerox 155 Vva,2,23500000.0,155,2019.0,3,5,3
2459,Yamaha Nmax Abs,2,23500000.0,155,2018.0,3,4,3
2460,Yamaha Nmax Abs,2,24500000.0,125,2019.0,3,4,3
2461,Kawasaki Ninja 250 Abs Se,5,52400000.0,110,2018.0,3,4,3
2462,Kawasaki Ninja 250 Abs Se,1,38500000.0,250,2016.0,3,4,3
2463,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,3,4,3
2464,Yamaha Aerox 155 Vva,1,24500000.0,155,2018.0,3,4,3
2465,Kawasaki D Tracker X,9,31100000.0,150,2019.0,3,2,3
2466,Yamaha Nmax Abs,1,23500000.0,125,2019.0,3,4,3
2467,Kawasaki Klx 150,8,24500000.0,150,2017.0,3,5,3
2468,Kawasaki D Tracker 150,1,27500000.0,150,2019.0,3,4,3
2469,Yamaha Nmax Abs,2,23500000.0,125,2019.0,3,5,3
2470,Kawasaki D Tracker 150,1,27500000.0,150,2019.0,3,4,3
2471,Yamaha Aerox 155 Vva,1,23500000.0,125,2018.0,3,5,3
2472,Yamaha Nmax Abs,2,24500000.0,125,2019.0,3,5,3
2473,Yamaha Nmax Abs,2,24500000.0,125,2019.0,3,5,3
2474,Kawasaki Z 800,1,246000000.0,900,2017.0,3,3,3
2475,Yamaha Nmax Abs,2,23500000.0,125,2019.0,3,5,3
2476,Kawasaki Klx 150,1,23500000.0,150,2017.0,3,4,3
2477,Kawasaki Ninja 250 Fi,5,36100000.0,250,2015.0,3,5,3
2478,Kawasaki Ninja 250 Fi,2,44000000.0,250,2017.0,3,4,3
2479,Yamaha Aerox 155 Vva,2,23500000.0,155,2019.0,3,5,3
2480,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,3,4,3
2481,Kawasaki New Z250 Sl,4,41000000.0,250,2018.0,3,3,3
2482,Kawasaki W175 Se,5,23800000.0,175,2018.0,3,4,3
2483,Kawasaki Ninja 250,2,37000000.0,250,2015.0,3,4,3
2484,Kawasaki Klx 150 G,4,24500000.0,150,2019.0,3,3,3
2485,Yamaha Nmax Abs,1,24500000.0,155,2019.0,3,5,3
2486,Yamaha Aerox 155 Vva,2,24500000.0,155,2018.0,3,4,3
2487,Yamaha Nmax Abs,2,23500000.0,125,2019.0,3,5,3
2488,Kawasaki Ninja 250 Abs Se,1,38500000.0,250,2016.0,3,4,3
2489,Kawasaki D Tracker X,9,31100000.0,150,2019.0,3,2,3
2490,Kawasaki W 175 Cafe,5,24500000.0,175,2019.0,3,2,3
2491,Yamaha Aerox 155 Vva,2,24500000.0,125,2018.0,3,4,3
2492,Yamaha Nmax Abs,1,24500000.0,125,2018.0,3,4,3
2493,Yamaha Nmax Abs,2,23500000.0,125,2019.0,3,5,3
2494,Kawasaki Klx 150,1,23500000.0,150,2017.0,3,4,3
2495,Kawasaki Klx 150,8,24500000.0,150,2017.0,3,5,3
2496,Yamaha Nmax Abs,2,24500000.0,155,2019.0,3,4,3
2497,Yamaha Aerox 155 Vva,2,24500000.0,125,2018.0,3,5,3
2498,Yamaha Nmax Abs,1,24500000.0,155,2019.0,3,5,3
2499,Kawasaki Klx 150,1,23500000.0,150,2017.0,3,4,3
2500,Yamaha Nmax Abs,1,23500000.0,125,2019.0,3,4,3
2501,Kawasaki W 175 Cafe,1,23900000.0,175,2020.0,3,4,3
2502,Kawasaki W 175 Cafe,1,23900000.0,175,2020.0,3,4,3
2503,Kawasaki D-tracker 150,1,19500000.0,150,2015.0,3,4,3
2504,Yamaha Nmax Abs,2,23500000.0,125,2019.0,3,5,3
2505,Yamaha Nmax Abs,2,23500000.0,125,2018.0,3,4,3
2506,Yamaha Nmax Abs,2,23500000.0,125,2019.0,3,5,3
2507,Kawasaki Ninja 250 Fi,5,50500000.0,250,2018.0,3,4,3
2508,Kawasaki Klx 150,1,23500000.0,150,2017.0,3,4,3
2509,Kawasaki W 175 Cafe,3,23600000.0,175,2019.0,3,4,3
2510,Yamaha Aerox 155 Vva,2,24500000.0,155,2019.0,3,5,3
2511,Kawasaki Klx 150 Bf Se,5,30700000.0,125,2019.0,3,4,3
2512,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,3,4,3
2513,Yamaha Aerox 155 Vva,1,23500000.0,125,2019.0,3,5,3
2514,Kawasaki Ninja 250 Fi,1,37500000.0,250,2016.0,3,5,3
2515,Yamaha Aerox 155 Vva,1,23500000.0,125,2019.0,3,5,3
2516,Yamaha Nmax Abs,2,24500000.0,155,2019.0,3,4,3
2517,Kawasaki W175 Se,5,23600000.0,175,2018.0,3,4,3
2518,Yamaha Nmax Abs,2,23500000.0,155,2019.0,3,4,3
2519,Kawasaki Ninja 250 Fi,5,50500000.0,250,2018.0,3,4,3
2520,Kawasaki W 175 Cafe,6,22500000.0,150,2019.0,3,2,3
2521,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,3,4,3
2522,Yamaha Nmax Abs,1,24500000.0,155,2018.0,3,5,3
2523,Kawasaki Ninja 250 Fi,2,44000000.0,250,2017.0,3,4,3
2524,Yamaha Aerox 155 Vva,1,23500000.0,125,2019.0,3,5,3
2525,Kawasaki D-tracker 150,7,27500000.0,150,2019.0,3,5,3
2526,Kawasaki Ninja 250 Fi,5,50500000.0,250,2018.0,3,4,3
2527,Yamaha Nmax Abs,2,23500000.0,155,2019.0,3,4,3
2528,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,3,4,3
2529,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,3,4,3
2530,Yamaha Nmax Abs,1,23500000.0,125,2019.0,3,4,3
2531,Kawasaki Ninja Zx 25 R,4,120500000.0,250,2021.0,3,3,3
2532,Kawasaki Ninja 250,2,37000000.0,250,2015.0,3,4,3
2533,Kawasaki Ninja Rr,10,34500000.0,150,2015.0,3,3,3
2534,Yamaha Aerox 155 Vva,2,24500000.0,125,2018.0,3,5,3
2535,Yamaha Nmax Abs,2,23500000.0,125,2019.0,3,5,3
2536,Yamaha Nmax Abs,2,24500000.0,125,2019.0,3,5,3
2537,Yamaha Nmax Abs,2,23500000.0,125,2019.0,3,5,3
2538,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,3,5,3
2539,Kawasaki D-tracker 150,7,27500000.0,150,2019.0,3,5,3
2540,Yamaha Aerox 155 Vva,1,24500000.0,155,2018.0,3,4,3
2541,Yamaha Nmax Abs,2,23500000.0,125,2019.0,3,5,3
2542,Kawasaki Ninja 250 Abs Se,5,52400000.0,110,2018.0,3,4,3
2543,Kawasaki D Tracker 150,1,27500000.0,150,2019.0,3,4,3
2544,Yamaha Aerox 155 Vva,2,24500000.0,155,2019.0,3,5,3
2545,Kawasaki W175 Se,5,23800000.0,175,2018.0,3,4,3
2546,Kawasaki Ninja 250,1,37500000.0,250,2016.0,3,4,3
2547,Kawasaki Klx 150 Bf Se,5,30700000.0,125,2019.0,3,4,3
2548,Yamaha Nmax Abs,2,23500000.0,125,2019.0,3,5,3
2549,Yamaha Nmax Abs,2,24500000.0,125,2019.0,3,4,3
2550,Kawasaki Ninja 250 Abs Fi,5,55500000.0,250,2018.0,3,4,3
2551,Kawasaki D Tracker X,9,31100000.0,150,2019.0,3,2,3
2552,Kawasaki Klx 150 Bf Se,5,30700000.0,125,2019.0,3,4,3
2553,Yamaha Aerox 155 Vva,1,24500000.0,155,2018.0,3,5,3
2554,Kawasaki Ninja R,1,22900000.0,150,2015.0,3,5,3
2555,Kawasaki Ninja 250,2,37000000.0,250,2015.0,3,4,3
2556,Kawasaki Ninja 250,2,37000000.0,250,2015.0,3,4,3
2557,Yamaha Aerox 155 Vva,2,24500000.0,125,2018.0,3,5,3
2558,Yamaha Aerox 155 Vva,2,23500000.0,155,2018.0,3,4,3
2559,Yamaha Aerox 155 Vva,2,23500000.0,125,2018.0,3,4,3
2560,Yamaha Nmax Abs,1,24500000.0,155,2019.0,3,5,3
2561,Yamaha Aerox 155 Vva,2,23500000.0,125,2018.0,3,4,3
2562,Yamaha Nmax Abs,2,23500000.0,155,2019.0,3,4,3
2564,Yamaha Aerox 155 Vva,2,24500000.0,155,2018.0,3,4,3
2565,Yamaha Nmax Abs,2,24500000.0,155,2019.0,3,4,3
2566,Kawasaki Ninja Zx 25 R,4,115000000.0,250,2021.0,3,3,3
2567,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,3,4,3
2568,Yamaha Aerox 155 Vva,1,24500000.0,125,2018.0,3,4,3
2569,Yamaha Nmax Abs,2,23500000.0,155,2018.0,3,4,3
2570,Yamaha Nmax Abs,1,23500000.0,125,2019.0,3,4,3
2571,Kawasaki W175 Se,5,23600000.0,175,2018.0,3,4,3
2572,Kawasaki Ninja 250 Abs Se,1,38500000.0,250,2016.0,3,4,3
2573,Kawasaki Ninja Zx6r,1,365000000.0,600,2021.0,3,4,3
2574,Kawasaki Ninja Zx 25 R,4,115000000.0,250,2021.0,3,3,3
2575,Yamaha Nmax Abs,1,23500000.0,125,2018.0,3,5,3
2576,Yamaha Nmax Abs,2,23500000.0,155,2018.0,3,4,3
2577,Kawasaki D-tracker 150,1,19500000.0,150,2015.0,3,4,3
2578,Yamaha Aerox 155 Vva,2,23500000.0,155,2019.0,3,5,3
2579,Yamaha Nmax Abs,1,23500000.0,125,2019.0,3,4,3
2580,Yamaha Aerox 155 Vva,2,24500000.0,125,2018.0,3,5,3
2581,Kawasaki Ninja 250 Abs Se,9,42500000.0,250,2016.0,3,5,3
2582,Kawasaki Klx 150 G,4,23800000.0,150,2019.0,3,3,3
2583,Yamaha Nmax Abs,2,23500000.0,125,2019.0,3,5,3
2584,Kawasaki Ninja,2,27500000.0,150,2019.0,3,4,3
2585,Kawasaki Ninja 250 Fi,5,36100000.0,250,2015.0,3,5,3
2586,Kawasaki Ninja 250 Abs Se,9,42500000.0,250,2016.0,3,5,3
2587,Kawasaki New Z250 Sl,4,41000000.0,250,2018.0,3,3,3
2588,Yamaha Nmax Abs,2,23500000.0,155,2019.0,3,4,3
2589,Kawasaki Ninja 250 Fi,2,44000000.0,250,2017.0,3,4,3
2590,Yamaha Nmax Abs,1,24500000.0,125,2018.0,3,4,3
2591,Yamaha Nmax Abs,2,23500000.0,125,2018.0,3,4,3
2592,Kawasaki D-tracker 150 Se,11,27500000.0,150,2017.0,3,4,3
2593,Yamaha Aerox 155 Vva,2,24500000.0,125,2018.0,3,5,3
2594,Kawasaki W 175 Cafe,1,23900000.0,175,2020.0,3,4,3
2595,Yamaha Nmax Abs,1,24500000.0,155,2018.0,3,5,3
2596,Kawasaki Klx 150 Bf Se,4,28800000.0,150,2019.0,3,3,3
2597,Kawasaki Ninja Zx 25 R,4,115000000.0,250,2021.0,3,3,3
2598,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,3,4,3
2599,Yamaha Nmax Abs,1,24500000.0,125,2018.0,3,4,3
2600,Yamaha Aerox 155 Vva,1,23500000.0,125,2019.0,3,4,3
2601,Yamaha Aerox 155 Vva,2,23500000.0,155,2019.0,3,5,3
2602,Kawasaki Ninja R,1,22900000.0,150,2015.0,3,5,3
2603,Kawasaki Ninja 250 Fi,2,44000000.0,250,2017.0,3,4,3
2604,Kawasaki Ninja 250 Fi,5,50500000.0,250,2018.0,3,4,3
2605,Yamaha Nmax Abs,2,23500000.0,125,2018.0,3,4,3
2606,Yamaha Aerox 155 Vva,2,24500000.0,125,2018.0,3,5,3
2607,Kawasaki D-tracker 150 Se,11,27500000.0,150,2017.0,3,4,3
2608,Kawasaki W 175 Cafe,3,23600000.0,175,2019.0,3,4,3
2609,Kawasaki Ninja 250 Abs Se,9,42500000.0,250,2016.0,3,5,3
2610,Yamaha Nmax Abs,1,23500000.0,155,2018.0,3,4,3
2611,Kawasaki Ninja 250 Fi,13,50000000.0,250,2018.0,3,1,3
2612,Kawasaki Ninja 250 Fi,5,36100000.0,250,2015.0,3,5,3
2613,Kawasaki D-tracker 150,7,27500000.0,150,2019.0,3,5,3
2614,Yamaha Nmax Abs,1,24500000.0,125,2018.0,3,4,3
2615,Yamaha Nmax Abs,1,24500000.0,125,2018.0,3,4,3
2616,Kawasaki W 175 Cafe,3,23600000.0,175,2019.0,3,4,3
2617,Kawasaki Ninja 250 Fi,1,37500000.0,250,2016.0,3,5,3
2618,Yamaha Aerox 155 Vva,2,24500000.0,125,2018.0,3,5,3
2619,Yamaha Nmax Abs,1,23500000.0,125,2018.0,3,4,3
2620,Kawasaki Klx 150,8,24500000.0,150,2017.0,3,5,3
2621,Yamaha Nmax Abs,2,23500000.0,125,2019.0,3,5,3
2622,Yamaha Nmax Abs,1,23500000.0,155,2019.0,3,5,3
2623,Yamaha Aerox 155 Vva,1,23500000.0,125,2019.0,3,5,3
2624,Kawasaki W 175 Cafe,3,21500000.0,175,2018.0,3,4,3
2625,Kawasaki Ninja 250 Fi,1,37500000.0,250,2016.0,3,5,3
2626,Kawasaki D Tracker 150,10,27500000.0,150,2019.0,3,2,3
2627,Yamaha Nmax Abs,1,23500000.0,155,2018.0,3,4,3
2628,Yamaha Nmax Abs,2,24500000.0,125,2019.0,3,5,3
2629,Yamaha Aerox 155 Vva,2,24500000.0,125,2018.0,3,4,3
2630,Kawasaki D-tracker 150,1,19500000.0,150,2015.0,3,4,3
2631,Yamaha Nmax Abs,2,23500000.0,125,2019.0,3,5,3
2632,Kawasaki D-tracker 150 Se,11,27500000.0,150,2017.0,3,4,3
2633,Kawasaki Ninja 250 Abs Se,9,42500000.0,250,2016.0,3,5,3
2634,Yamaha Nmax Abs,2,24500000.0,125,2019.0,3,4,3
2635,Yamaha Aerox 155 Vva,2,23500000.0,155,2018.0,3,4,3
2636,Yamaha Nmax Abs,2,23500000.0,125,2019.0,3,5,3
2637,Kawasaki Ninja 250 Fi,2,38000000.0,250,2021.0,3,5,3
2638,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,3,5,3
2639,Yamaha Aerox 155 Vva,2,23500000.0,155,2018.0,3,4,3
2640,Kawasaki Klx 150 G,4,24000000.0,150,2019.0,3,3,3
2641,Kawasaki Ninja Rr,10,34500000.0,150,2015.0,3,3,3
2642,Yamaha Aerox 155 Vva,2,23500000.0,125,2018.0,3,4,3
2643,Yamaha Nmax Abs,1,23500000.0,155,2019.0,3,5,3
2644,Kawasaki D-tracker 150 Se,11,27500000.0,150,2017.0,3,4,3
2645,Yamaha Nmax Abs,2,23500000.0,125,2019.0,3,5,3
2646,Kawasaki Ninja R,1,22900000.0,150,2015.0,3,5,3
2647,Yamaha Nmax Abs,1,24500000.0,125,2018.0,3,4,3
2648,Kawasaki Z 800,1,246000000.0,900,2017.0,3,3,3
2649,Kawasaki Ninja Zx6r,1,365000000.0,600,2021.0,3,4,3
2650,Yamaha Nmax Abs,1,23500000.0,155,2019.0,3,4,3
2651,Kawasaki Ninja 250 Abs Se,5,52400000.0,110,2018.0,3,4,3
2652,Kawasaki Ninja 250 Fi,2,44000000.0,250,2017.0,3,4,3
2653,Yamaha Nmax Abs,1,24500000.0,125,2018.0,3,4,3
2654,Kawasaki Ninja 250 Fi,1,37500000.0,250,2016.0,3,5,3
2655,Kawasaki Ninja 250 Fi,1,37500000.0,250,2016.0,3,5,3
2656,Yamaha Aerox 155 Vva,2,24500000.0,125,2018.0,3,5,3
2657,Kawasaki Ninja 250 Fi,1,37500000.0,250,2016.0,3,5,3
2658,Kawasaki D-tracker 150,1,19500000.0,150,2015.0,3,4,3
2659,Yamaha Aerox 155 Vva,1,23500000.0,155,2018.0,3,4,3
2660,Kawasaki D Tracker 150,1,27500000.0,150,2019.0,3,4,3
2661,Yamaha Nmax Abs,1,23500000.0,125,2018.0,3,5,3
2662,Yamaha Nmax Abs,2,23500000.0,155,2018.0,3,4,3
2663,Kawasaki D-tracker 150,1,19500000.0,150,2015.0,3,4,3
2664,Kawasaki D-tracker 150,1,19500000.0,150,2015.0,3,4,3
2665,Kawasaki Ninja 250,2,37000000.0,250,2015.0,3,4,3
2666,Kawasaki W 175 Cafe,1,23900000.0,175,2020.0,3,4,3
2667,Kawasaki Klx 150 Bf Se,5,30700000.0,125,2019.0,3,4,3
2668,Kawasaki Klx 150 G,4,24500000.0,150,2019.0,3,3,3
2669,Kawasaki Klx 150 G,4,24500000.0,150,2019.0,3,3,3
2670,Kawasaki W 175 Cafe,1,23900000.0,175,2020.0,3,4,3
2671,Kawasaki D Tracker X,9,31100000.0,150,2019.0,3,2,3
2672,Yamaha Nmax Abs,2,23500000.0,125,2019.0,3,4,3
2673,Yamaha Nmax Abs,2,24500000.0,125,2019.0,3,4,3
2674,Kawasaki Z 800,1,246000000.0,900,2017.0,3,3,3
2675,Kawasaki Klx 150,8,24500000.0,150,2017.0,3,5,3
2676,Yamaha Nmax Abs,2,24500000.0,125,2018.0,3,5,3
2677,Yamaha Nmax Abs,1,24500000.0,125,2018.0,3,4,3
2678,Yamaha Aerox 155 Vva,1,23500000.0,125,2019.0,3,4,3
2679,Yamaha Nmax Abs,2,23500000.0,125,2019.0,3,4,3
2680,Kawasaki D Tracker X,9,31100000.0,150,2019.0,3,2,3
2681,Kawasaki Ninja 250 Abs Se,5,52400000.0,110,2018.0,3,4,3
2682,Yamaha Aerox 155 Vva,2,24500000.0,155,2019.0,3,5,3
2683,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,3,5,3
2684,Kawasaki Ninja 250 Abs Se,1,38500000.0,250,2016.0,3,4,3
2685,Kawasaki Klx 150 Bf Se,5,30700000.0,125,2019.0,3,4,3
2686,Kawasaki Ninja 250,2,37000000.0,250,2015.0,3,4,3
2687,Kawasaki Ninja 250 Fi,5,50500000.0,250,2018.0,3,4,3
2688,Kawasaki Ninja 250 Abs Se,5,52400000.0,110,2018.0,3,4,3
2689,Kawasaki W 175 Cafe,1,23900000.0,175,2020.0,3,4,3
2690,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,3,4,3
2691,Kawasaki Klx 150 G,4,24500000.0,150,2019.0,3,3,3
2692,Kawasaki D-tracker 150,1,19500000.0,150,2015.0,3,4,3
2693,Yamaha Aerox 155 Vva,2,24500000.0,155,2019.0,3,5,3
2694,Kawasaki Ninja 250 Fi,5,50500000.0,250,2018.0,3,4,3
2695,Kawasaki Klx 150 Bf Se,5,30700000.0,125,2019.0,3,4,3
2696,Kawasaki Ninja R,1,22900000.0,150,2015.0,3,5,3
2697,Yamaha Nmax Abs,1,24500000.0,125,2018.0,3,4,3
2698,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,3,4,3
2699,Kawasaki New Z250 Sl,4,41000000.0,250,2018.0,3,3,3
2700,Yamaha Nmax Abs,2,24500000.0,125,2019.0,3,4,3
2701,Yamaha Nmax Abs,1,23500000.0,125,2019.0,3,4,3
2702,Kawasaki D-tracker 150,1,19500000.0,150,2015.0,3,4,3
2703,Yamaha Nmax Abs,1,24500000.0,125,2018.0,3,4,3
2704,Kawasaki Klx 150 G,4,24000000.0,150,2019.0,3,3,3
2705,Yamaha Aerox 155 Vva,1,24500000.0,125,2018.0,3,4,3
2706,Yamaha Aerox 155 Vva,2,23500000.0,125,2019.0,3,5,3
2707,Yamaha Aerox 155 Vva,2,24500000.0,155,2019.0,3,4,3
2708,Yamaha Aerox 155 Vva,2,24500000.0,125,2018.0,3,5,3
